District Name,Market Name,Variety,Price Date,Price Date,Modal Price (Rs./Quintal)
Beed,Gevrai,Other,Jan,2017,5200
Beed,Gevrai,Other,Apr,2017,5100
Beed,Gevrai,Other,Mar,2017,5000
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Jan,2017,5400
Beed,Gevrai,Other,Dec,2017,4470
Beed,Gevrai,Other,May,2017,4800
Beed,Gevrai,Other,Mar,2017,5400
Beed,Gevrai,Other,Jan,2018,4900
Beed,Gevrai,Other,Dec,2017,4350
Beed,Gevrai,Other,Apr,2017,5100
Beed,Gevrai,Other,Mar,2017,5400
Beed,Gevrai,Other,Feb,2017,5500
Beed,Gevrai,Other,May,2017,4600
Beed,Gevrai,Other,Jan,2017,5500
Beed,Gevrai,Other,Apr,2017,5400
Beed,Gevrai,Other,May,2017,4800
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Jan,2017,5300
Beed,Gevrai,Other,Feb,2018,4800
Beed,Gevrai,Other,Dec,2017,4350
Beed,Gevrai,Other,Apr,2017,5200
Beed,Gevrai,Other,May,2017,4800
Beed,Gevrai,Other,Mar,2017,5400
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Jan,2017,5300
Beed,Gevrai,Other,Dec,2017,4300
Beed,Gevrai,Other,Apr,2017,5200
Beed,Gevrai,Other,Jan,2018,5050
Beed,Gevrai,Other,Jan,2017,5400
Beed,Gevrai,Other,Feb,2018,4750
Beed,Gevrai,Other,Apr,2017,5200
Beed,Gevrai,Other,Nov,2017,4200
Beed,Gevrai,Other,May,2017,4700
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Jan,2017,5400
Beed,Gevrai,Other,Feb,2018,4800
Beed,Gevrai,Other,Feb,2017,5500
Beed,Gevrai,Other,Mar,2017,5500
Beed,Gevrai,Other,Jan,2018,5100
Beed,Gevrai,Other,Feb,2018,4700
Beed,Gevrai,Other,Dec,2017,4300
Beed,Gevrai,Other,Apr,2017,5300
Beed,Gevrai,Other,Mar,2017,5500
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Feb,2018,4750
Beed,Gevrai,Other,Dec,2017,4400
Beed,Gevrai,Other,Apr,2017,5300
Beed,Gevrai,Other,May,2017,4800
Beed,Gevrai,Other,Mar,2017,5500
Beed,Gevrai,Other,Jan,2017,5200
Beed,Gevrai,Other,Feb,2018,4700
Beed,Gevrai,Other,Dec,2017,4425
Beed,Gevrai,Other,May,2017,5000
Beed,Gevrai,Other,Jan,2017,5100
Beed,Gevrai,Other,Feb,2018,4800
Beed,Gevrai,Other,Apr,2017,5300
Beed,Gevrai,Other,Jan,2017,5000
Beed,Gevrai,Other,Feb,2017,5600
Beed,Gevrai,Other,Apr,2017,5400
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Feb,2018,4800
Beed,Gevrai,Other,Dec,2017,4350
Beed,Gevrai,Other,Jan,2018,5000
Beed,Gevrai,Other,Feb,2018,4800
Jalana,Ghansawangi,Other,Jan,2018,3700
Jalana,Ghansawangi,Other,Mar,2017,4700
Jalana,Ghansawangi,Other,Dec,2017,4650
Jalana,Ghansawangi,Other,Apr,2017,4000
Jalana,Ghansawangi,Other,Jan,2017,5300
Jalana,Ghansawangi,Other,Feb,2018,3400
Jalana,Ghansawangi,Other,Dec,2017,4500
Jalana,Ghansawangi,Other,Oct,2017,3600
Jalana,Ghansawangi,Other,Jan,2017,5050
Jalana,Ghansawangi,Other,May,2017,4900
Jalana,Ghansawangi,Other,Mar,2017,4600
Jalana,Ghansawangi,Other,Feb,2017,5300
Jalana,Ghansawangi,Other,Feb,2018,3600
Jalana,Ghansawangi,Other,Apr,2017,4500
Jalana,Ghansawangi,Other,Oct,2017,3800
Jalana,Ghansawangi,Other,Jan,2017,4950
Jalana,Ghansawangi,Other,May,2017,3850
Jalana,Ghansawangi,Other,Jan,2018,4300
Jalana,Ghansawangi,Other,Nov,2017,4200
Jalana,Ghansawangi,Other,Mar,2017,4800
Jalana,Ghansawangi,Other,Feb,2017,5350
Jalana,Ghansawangi,Other,Feb,2018,3800
Jalana,Ghansawangi,Other,Apr,2017,4500
Jalana,Ghansawangi,Other,May,2017,3800
Jalana,Ghansawangi,Other,Nov,2017,4200
Jalana,Ghansawangi,Other,Mar,2017,4400
Yavatmal,Ghatanji,LRA,Oct,2017,4320
Yavatmal,Ghatanji,LRA,Jan,2017,5500
Yavatmal,Ghatanji,LRA,Oct,2017,4150
Yavatmal,Ghatanji,LRA,Jan,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4950
Yavatmal,Ghatanji,LRA,Dec,2017,5100
Yavatmal,Ghatanji,LRA,Oct,2017,4550
Yavatmal,Ghatanji,LRA,Nov,2017,4550
Yavatmal,Ghatanji,LRA,Feb,2017,5400
Yavatmal,Ghatanji,LRA,Dec,2017,5060
Yavatmal,Ghatanji,LRA,Nov,2017,4550
Yavatmal,Ghatanji,LRA,Feb,2017,5350
Yavatmal,Ghatanji,LRA,Dec,2017,5000
Yavatmal,Ghatanji,LRA,Dec,2017,5005
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Nov,2017,4550
Yavatmal,Ghatanji,LRA,Feb,2017,5400
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Oct,2017,4000
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5400
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Oct,2017,3900
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5300
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Feb,2017,5450
Yavatmal,Ghatanji,LRA,Dec,2017,4980
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5300
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Feb,2017,5468
Yavatmal,Ghatanji,LRA,Dec,2017,4950
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5400
Yavatmal,Ghatanji,LRA,Feb,2018,4900
Yavatmal,Ghatanji,LRA,Feb,2017,5420
Yavatmal,Ghatanji,LRA,Dec,2017,4950
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5400
Yavatmal,Ghatanji,LRA,Feb,2018,4750
Yavatmal,Ghatanji,LRA,Dec,2017,4900
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Jan,2018,4950
Yavatmal,Ghatanji,LRA,Dec,2017,4950
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Oct,2017,3900
Yavatmal,Ghatanji,LRA,Nov,2017,4450
Yavatmal,Ghatanji,LRA,Mar,2017,5400
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Dec,2017,4900
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Oct,2017,3900
Yavatmal,Ghatanji,LRA,Nov,2017,4550
Yavatmal,Ghatanji,LRA,Mar,2017,5420
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Oct,2017,3900
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5450
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Jan,2017,5300
Yavatmal,Ghatanji,LRA,Dec,2017,5000
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5400
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Dec,2017,4900
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Jan,2017,5300
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4850
Yavatmal,Ghatanji,LRA,Nov,2017,4450
Yavatmal,Ghatanji,LRA,Jan,2017,5400
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4900
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Jan,2017,5400
Yavatmal,Ghatanji,LRA,Dec,2017,4750
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Nov,2017,4400
Yavatmal,Ghatanji,LRA,Mar,2017,5450
Yavatmal,Ghatanji,LRA,Jan,2018,4950
Yavatmal,Ghatanji,LRA,Jan,2017,5300
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4650
Yavatmal,Ghatanji,LRA,Nov,2017,4500
Yavatmal,Ghatanji,LRA,Mar,2017,5480
Yavatmal,Ghatanji,LRA,Jan,2018,4950
Yavatmal,Ghatanji,LRA,Jan,2017,5360
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Nov,2017,4400
Yavatmal,Ghatanji,LRA,Mar,2017,5460
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Jan,2017,5360
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4600
Yavatmal,Ghatanji,LRA,Nov,2017,4450
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Feb,2018,5000
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4600
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Nov,2017,4450
Yavatmal,Ghatanji,LRA,Jan,2017,5280
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Dec,2017,4600
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Jan,2017,5370
Yavatmal,Ghatanji,LRA,Feb,2018,5000
Yavatmal,Ghatanji,LRA,Feb,2017,5560
Yavatmal,Ghatanji,LRA,Dec,2017,4580
Yavatmal,Ghatanji,LRA,Apr,2017,5100
Yavatmal,Ghatanji,LRA,Jan,2017,5380
Yavatmal,Ghatanji,LRA,Feb,2018,5000
Yavatmal,Ghatanji,LRA,Dec,2017,4600
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,Jan,2017,5380
Yavatmal,Ghatanji,LRA,Feb,2017,5560
Yavatmal,Ghatanji,LRA,Dec,2017,4600
Yavatmal,Ghatanji,LRA,May,2017,4800
Yavatmal,Ghatanji,LRA,Jan,2017,5360
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Yavatmal,Ghatanji,LRA,May,2017,4800
Yavatmal,Ghatanji,LRA,Jan,2018,5000
Yavatmal,Ghatanji,LRA,Jan,2017,5280
Yavatmal,Ghatanji,LRA,Feb,2017,5500
Yavatmal,Ghatanji,LRA,Mar,2017,5400
Yavatmal,Ghatanji,LRA,Feb,2017,5450
Yavatmal,Ghatanji,LRA,Apr,2017,5200
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2017,5400
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2017,5400
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2017,5400
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2017,5400
Nanded,Hadgaon,Other,Feb,2018,4700
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Feb,2018,4700
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Feb,2017,5400
Nanded,Hadgaon,Other,Dec,2017,4600
Nanded,Hadgaon,Other,Jan,2017,5300
Nanded,Hadgaon,Other,Feb,2018,4600
Nanded,Hadgaon,Other,Mar,2017,5430
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2017,5200
Nanded,Hadgaon,Other,Feb,2018,4500
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2017,5300
Nanded,Hadgaon,Other,Jan,2018,4850
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Feb,2018,4560
Nanded,Hadgaon,Other,Feb,2017,5400
Nanded,Hadgaon,Other,Feb,2018,4700
Nanded,Hadgaon,Other,Feb,2018,4700
Nanded,Hadgaon,Other,Feb,2018,4900
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Feb,2017,5400
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Jan,2018,4950
Nanded,Hadgaon,Other,Jan,2018,4900
Nanded,Hadgaon,Other,Feb,2018,4900
Nanded,Hadgaon,Other,Mar,2017,5400
Nanded,Hadgaon,Other,Feb,2018,4900
Nanded,Hadgaon,Other,Mar,2017,5300
Nanded,Hadgaon,Other,Feb,2018,4900
Nanded,Hadgaon,Other,Feb,2018,4900
Nanded,Hadgaon,Other,Mar,2017,5420
Nanded,Hadgaon,Other,Mar,2017,5400
Nanded,Hadgaon,Other,Feb,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5460
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5450
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4650
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5350
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5300
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4850
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5420
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5300
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5460
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5350
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5300
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4700
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5300
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5250
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2018,4900
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5340
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4850
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4800
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4750
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4800
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4900
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4900
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5450
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Mar,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4900
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Jan,2017,5200
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4900
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Hadgaon(Tamsa),Other,Feb,2018,4900
Nanded,Hadgaon(Tamsa),Other,Feb,2017,5400
Nanded,Himalyatnagar,Other,Jan,2018,5000
Nanded,Himalyatnagar,Other,Jan,2018,5000
Wardha,Hinganghat,Other,May,2017,4200
Wardha,Hinganghat,Other,Mar,2017,5500
Wardha,Hinganghat,Other,Jan,2018,4700
Wardha,Hinganghat,Other,Jan,2017,5500
Wardha,Hinganghat,Other,Nov,2017,4600
Wardha,Hinganghat,Other,May,2017,4300
Wardha,Hinganghat,Other,Mar,2017,5500
Wardha,Hinganghat,Other,Jan,2018,4870
Wardha,Hinganghat,Other,Jan,2017,5500
Wardha,Hinganghat,Other,Dec,2017,5175
Wardha,Hinganghat,Other,Nov,2017,4500
Wardha,Hinganghat,Other,May,2017,5000
Wardha,Hinganghat,Other,Mar,2017,5575
Wardha,Hinganghat,Other,Jan,2018,4850
Wardha,Hinganghat,Other,Dec,2017,5200
Wardha,Hinganghat,Other,Nov,2017,4550
Wardha,Hinganghat,Other,Jan,2017,5660
Wardha,Hinganghat,Other,Feb,2018,4300
Wardha,Hinganghat,Other,Feb,2017,5650
Wardha,Hinganghat,Other,Dec,2017,5200
Wardha,Hinganghat,Other,Nov,2017,4500
Wardha,Hinganghat,Other,May,2017,5000
Wardha,Hinganghat,Other,Mar,2017,5375
Wardha,Hinganghat,Other,Jan,2018,4870
Wardha,Hinganghat,Other,Jan,2017,5600
Wardha,Hinganghat,Other,Feb,2018,4300
Wardha,Hinganghat,Other,Feb,2017,5700
Wardha,Hinganghat,Other,Dec,2017,5200
Wardha,Hinganghat,Other,Apr,2017,5200
Wardha,Hinganghat,Other,Nov,2017,4475
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Feb,2018,4300
Wardha,Hinganghat,Other,Dec,2017,5200
Wardha,Hinganghat,Other,Apr,2017,5225
Wardha,Hinganghat,Other,May,2017,4700
Wardha,Hinganghat,Other,Mar,2017,5475
Wardha,Hinganghat,Other,Jan,2018,4900
Wardha,Hinganghat,Other,Jan,2017,5500
Wardha,Hinganghat,Other,Feb,2017,5750
Wardha,Hinganghat,Other,Apr,2017,5125
Wardha,Hinganghat,Other,Nov,2017,4600
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Mar,2017,5265
Wardha,Hinganghat,Other,Jan,2018,4975
Wardha,Hinganghat,Other,Jan,2017,5575
Wardha,Hinganghat,Other,Feb,2018,4400
Wardha,Hinganghat,Other,Nov,2017,4625
Wardha,Hinganghat,Other,May,2017,4750
Wardha,Hinganghat,Other,Mar,2017,5400
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Feb,2018,4400
Wardha,Hinganghat,Other,Feb,2017,5640
Wardha,Hinganghat,Other,Dec,2017,5150
Wardha,Hinganghat,Other,Nov,2017,4600
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Mar,2017,5400
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Feb,2018,4500
Wardha,Hinganghat,Other,Feb,2017,5600
Wardha,Hinganghat,Other,Dec,2017,5150
Wardha,Hinganghat,Other,Apr,2017,5300
Wardha,Hinganghat,Other,Nov,2017,4600
Wardha,Hinganghat,Other,Mar,2017,5450
Wardha,Hinganghat,Other,Feb,2018,4500
Wardha,Hinganghat,Other,Feb,2017,5585
Wardha,Hinganghat,Other,Dec,2017,5000
Wardha,Hinganghat,Other,Apr,2017,5300
Wardha,Hinganghat,Other,Nov,2017,4600
Wardha,Hinganghat,Other,May,2017,4500
Wardha,Hinganghat,Other,Mar,2017,5650
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Feb,2018,4600
Wardha,Hinganghat,Other,Feb,2017,5550
Wardha,Hinganghat,Other,Dec,2017,5000
Wardha,Hinganghat,Other,Apr,2017,5275
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5475
Wardha,Hinganghat,Other,Dec,2017,4900
Wardha,Hinganghat,Other,Apr,2017,5275
Wardha,Hinganghat,Other,Nov,2017,4400
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Mar,2017,5200
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5425
Wardha,Hinganghat,Other,Dec,2017,4800
Wardha,Hinganghat,Other,Apr,2017,5300
Wardha,Hinganghat,Other,Nov,2017,4300
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Mar,2017,5400
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5400
Wardha,Hinganghat,Other,Feb,2018,4700
Wardha,Hinganghat,Other,Feb,2017,5600
Wardha,Hinganghat,Other,Apr,2017,5200
Wardha,Hinganghat,Other,Nov,2017,4380
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Mar,2017,5345
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5400
Wardha,Hinganghat,Other,Feb,2018,4600
Wardha,Hinganghat,Other,Dec,2017,5000
Wardha,Hinganghat,Other,Nov,2017,4400
Wardha,Hinganghat,Other,May,2017,4800
Wardha,Hinganghat,Other,Mar,2017,5400
Wardha,Hinganghat,Other,Jan,2018,5100
Wardha,Hinganghat,Other,Feb,2018,4700
Wardha,Hinganghat,Other,Feb,2017,5650
Wardha,Hinganghat,Other,Apr,2017,5250
Wardha,Hinganghat,Other,Nov,2017,4400
Wardha,Hinganghat,Other,Mar,2017,5525
Wardha,Hinganghat,Other,Jan,2017,5450
Wardha,Hinganghat,Other,Feb,2018,4700
Wardha,Hinganghat,Other,Feb,2017,5600
Wardha,Hinganghat,Other,Dec,2017,4800
Wardha,Hinganghat,Other,Nov,2017,4300
Wardha,Hinganghat,Other,May,2017,4900
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5450
Wardha,Hinganghat,Other,Feb,2017,5650
Wardha,Hinganghat,Other,Dec,2017,4800
Wardha,Hinganghat,Other,Apr,2017,5200
Wardha,Hinganghat,Other,May,2017,5000
Wardha,Hinganghat,Other,Jan,2018,5225
Wardha,Hinganghat,Other,Jan,2017,5570
Wardha,Hinganghat,Other,Feb,2018,4700
Wardha,Hinganghat,Other,Dec,2017,4800
Wardha,Hinganghat,Other,Apr,2017,5300
Wardha,Hinganghat,Other,Nov,2017,4400
Wardha,Hinganghat,Other,May,2017,4500
Wardha,Hinganghat,Other,Mar,2017,5565
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5400
Wardha,Hinganghat,Other,Feb,2017,5650
Wardha,Hinganghat,Other,Dec,2017,4800
Wardha,Hinganghat,Other,Apr,2017,5300
Wardha,Hinganghat,Other,Nov,2017,4400
Wardha,Hinganghat,Other,Mar,2017,5575
Wardha,Hinganghat,Other,Jan,2018,5000
Wardha,Hinganghat,Other,Jan,2017,5350
Wardha,Hinganghat,Other,Feb,2018,4800
Wardha,Hinganghat,Other,Feb,2017,5600
Wardha,Hinganghat,Other,Apr,2017,5350
Wardha,Hinganghat,Other,Nov,2017,4400
Wardha,Hinganghat,Other,May,2017,4500
Wardha,Hinganghat,Other,Mar,2018,4200
Wardha,Hinganghat,Other,Mar,2017,5625
Wardha,Hinganghat,Other,Jan,2018,5050
Wardha,Hinganghat,Other,Jan,2017,5400
Wardha,Hinganghat,Other,Feb,2018,4700
Wardha,Hinganghat,Other,Feb,2017,5600
Wardha,Hinganghat,Other,Dec,2017,4700
Wardha,Hinganghat,Other,Nov,2017,4500
Wardha,Hinganghat,Other,May,2017,5000
Wardha,Hinganghat,Other,Mar,2018,4200
Wardha,Hinganghat,Other,Mar,2017,5500
Wardha,Hinganghat,Other,Jan,2018,5150
Wardha,Hinganghat,Other,Feb,2018,4690
Wardha,Hinganghat,Other,Feb,2017,5575
Wardha,Hinganghat,Other,Dec,2017,4700
Wardha,Hinganghat,Other,Apr,2017,5325
